-3.98,-2.53,-2.53,-2.36,-2.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.23,-0.00,-0.00,5.25,2.18,0.15,0.84,-0.04,0.47,-0.24,0.29,-0.24,0.08,-0.12,0.17,-0.18,0.13,-0.09,0.03,-0.17,0.06,-0.11,0.04,-0.01,0.00,-0.03,0.06,-0.04,0.05,-0.07,0.08,-0.05,0.06,-0.05,0.05,-0.05,0.04,-0.03,0.03,-0.04,0.04,-0.05,0.04,-0.04,0.03,-0.03,0.03,-0.03,0.02,-0.01,0.01,-0.01,0.01,-0.01,0.01,-0.01,0.01,-0.01,0.00,-0.00,0.01,-0.01,0.01,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
4.00,2.18,2.19,1.93,1.77,1.31,0.97,1.00,0.91,0.84,3.19,2.70,2.81,2.61,2.47,0.22,0.03,0.06,1.27,1.10,0.53,0.43,0.42,0.29,0.29,0.21,0.24,0.22,0.20,0.20,0.18,0.17,0.17,0.16,0.14,0.14,0.15,0.13,0.13,0.12,0.11,0.11,0.11,0.10,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.28,0.18,0.14,0.10,0.10,0.08,0.08,0.07,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.33,0.21,0.22,0.17,0.16,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.00
